Date,CO,NO1,NO2,O3,SO2
2015-02-02 05:00:00,0.95254415,75.1552734,46.8046875,56.4946289,3.04754639
2015-02-02 06:00:00,0.96246743,75.1552734,66.7539063,25.8709316,9.09362793
2015-02-02 07:00:00,0.94034934,75.1552734,70.0644531,33.402668,7.41426611
2015-02-02 08:00:00,0.92095029,75.1552734,67.4127579,44.4169922,8.79545116
2015-02-02 09:00:00,0.92534792,75.1552734,35.5179024,71.8548203,13.3196611
2015-02-02 10:00:00,0.92713726,75.1552734,32.7250977,94.546875,14.4732256
2015-02-02 11:00:00,0.9491089,75.1552734,29.9474277,102.955078,14.9799805
2015-02-02 12:00:00,0.95668846,75.1552734,12.2560225,139.943359,15.9030762
2015-02-02 13:00:00,0.95701396,75.1552734,14.503418,134.746094,14.9155273
2015-02-02 14:00:00,0.96591693,75.1552734,15.0324707,129.222656,8.21588135
2015-02-02 15:00:00,0.96797079,25.1450195,25.6263027,128.820313,14.932373
2015-02-02 16:00:00,0.97999674,23.7927246,33.5668945,118.208008,21.6206055
2015-02-02 17:00:00,0.98926288,19.4430332,31.1169434,112.810547,12.8743486
2015-02-02 18:00:00,0.96829325,24.543457,56.0836601,88.625,8.95695019
2015-02-02 19:00:00,0.94636029,26.7929688,64.8297501,78.9208984,14.0195313
2015-02-02 20:00:00,0.91907042,23.2768555,47.6403008,81.2395859,16.0887051
2015-02-02 21:00:00,0.95703024,23.2768555,25.0727539,93.4355469,11.9688311
2015-02-02 22:00:00,0.97057801,23.2768555,36.6993828,83.8632813,8.40665722
2015-02-02 23:00:00,0.9999705,23.2768555,28.4116211,93.9326172,4.97745752
2015-02-03 00:00:00,1.01726174,23.2768555,23.2148438,107.334961,4.62774658
2015-02-03 01:00:00,1.01576126,23.2768555,21.6220703,110.892578,3.40917969
2015-02-03 02:00:00,1.00882971,23.2768555,16.0716553,101.416664,3.86187744
2015-02-03 03:00:00,0.99654132,23.2768555,19.9291992,92.4095078,3.27148438
2015-02-03 04:00:00,1.00692439,23.2768555,19.6779785,88.1894531,3.23457837
2015-02-03 05:00:00,0.98489583,23.2768555,18.9350586,86.9889297,4.13539648
2015-02-03 06:00:00,0.9576416,23.2768555,28.0760098,79.5358047,3.82824707
2015-02-03 07:00:00,1.00718284,23.2768555,33.8694649,75.8164063,6.16227198
2015-02-03 08:00:00,0.99642336,23.2768555,40.7044258,61.3847656,13.6887207
2015-02-03 09:00:00,0.99106139,23.2768555,37.8235664,71.1328125,11.9221191
2015-02-03 10:00:00,0.96901959,23.2768555,16.217041,98.1044922,13.871582
2015-02-03 11:00:00,0.91729939,23.2768555,18.291748,110.027344,14.0814209
2015-02-03 12:00:00,0.91333824,23.2768555,34.359375,122.55957,7.93109131
2015-02-03 13:00:00,0.88904828,28.3566895,15.1939697,132.180984,13.2209473
2015-02-03 14:00:00,0.86395264,28.3566895,13.7232666,99.2587891,7.27508545
2015-02-03 15:00:00,0.85480756,28.3566895,9.19561768,94.7981796,1.64411926
2015-02-03 16:00:00,0.87690735,26.4204102,8.9342041,89.2509766,1.80609131
2015-02-03 17:00:00,0.93051964,22.9845371,20.1931973,80.8339844,1.48291016
2015-02-03 18:00:00,0.89867145,27.3325195,31.7845058,84.0234375,3.27804565
2015-02-03 19:00:00,0.90291339,39.5545235,55.1259766,54.1393242,5.51806641
2015-02-03 20:00:00,0.88024801,25.0288086,51.6201172,54.784668,3.2986145
2015-02-03 21:00:00,0.88622844,31.0384121,45.2785645,60.7639961,4.49969482
2015-02-03 22:00:00,0.8884725,34.6945801,53.3081055,46.2421875,22.7744141
2015-02-03 23:00:00,0.89751381,37.3476563,49.1666679,48.5913086,13.3720703
2015-02-04 00:00:00,0.93140566,35.2854004,20.8305664,68.3085938,9.08581543
2015-02-04 01:00:00,0.93920392,31.3948574,33.0263672,57.8098946,8.12784863
2015-02-04 02:00:00,0.94230855,29.6489258,25.7634277,68.1386719,11.6987915
2015-02-04 03:00:00,0.95625103,38.03125,40.3151855,46.4967461,5.2010498
2015-02-04 04:00:00,0.95142418,38.03125,34.364502,36.7470703,5.61035156
2015-02-04 05:00:00,0.94844973,38.03125,58.1933594,44.9635429,8.55582714
2015-02-04 06:00:00,1.03621423,38.03125,37.859375,44.7779961,3.12487793
2015-02-04 07:00:00,1.02143753,38.03125,39.7119141,46.2457695,2.23368835
2015-02-04 08:00:00,1.02554727,38.03125,41.9993477,42.9541016,3.40911865
2015-02-04 09:00:00,1.00915015,38.03125,23.0117188,45.9980469,3.40911865
2015-02-04 10:00:00,1.02539873,38.03125,22.2054043,60.671875,1.64167786
2015-02-04 11:00:00,1.014094,38.03125,23.2786465,59.6108398,2.89306641
2015-02-04 12:00:00,0.99568176,38.03125,21.1009121,69.4589844,1.48544312
2015-02-04 13:00:00,0.95856118,38.03125,28.2742519,93.7011719,1.89790344
2015-02-04 14:00:00,0.96824747,32.2890625,20.4078369,117.640625,8.17059326
2015-02-04 15:00:00,0.98207295,27.0079746,26.131918,119.38607,13.0985518
2015-02-04 16:00:00,0.97740275,25.3916016,13.168294,115.039711,10.9781084
2015-02-04 17:00:00,0.99704897,32.0439453,36.0200195,87.9967422,12.9401045
2015-02-04 18:00:00,0.95399171,34.6223946,38.5297852,75.3971329,4.13702393
2015-02-04 19:00:00,0.96005046,27.6536465,52.1586914,48.6783867,3.87731934
2015-02-04 20:00:00,0.95722044,43.3497734,58.8844414,48.784832,4.81083155
2015-02-04 21:00:00,0.94246727,30.7333984,60.5725899,46.1396484,10.2137451
2015-02-04 22:00:00,0.9210856,32.4345703,49.8637695,47.371418,13.4725342
2015-02-04 23:00:00,0.9312368,43.3701172,63.3479805,45.6220703,12.7791338
2015-02-05 00:00:00,0.98098552,32.9863281,75.1162109,58.4694023,20.5896816
2015-02-05 01:00:00,1.0098083,32.9863281,48.4534492,62.8128242,25.1988926
2015-02-05 02:00:00,0.98375857,32.9863281,38.0224609,59.8141289,14.8173828
2015-02-05 03:00:00,0.97929889,32.9863281,40.4970703,52.4944649,7.46455908
2015-02-05 04:00:00,1.02398884,32.9863281,47.2584648,48.7827148,6.91400146
2015-02-05 05:00:00,1.01518559,32.9863281,51.0615234,46.3398438,3.07110596
2015-02-05 06:00:00,0.94087726,32.9863281,51.4420586,50.1430664,12.5162354
2015-02-05 07:00:00,0.93300372,32.9863281,35.9970703,53.3974609,13.0648603
2015-02-05 08:00:00,0.92326558,32.9863281,37.9697266,53.2623711,9.84269238
2015-02-05 09:00:00,0.91808164,32.9863281,32.2814941,65.6367188,5.06632471
2015-02-05 10:00:00,0.91835225,32.9863281,25.5632324,78.2552109,2.77774048
2015-02-05 11:00:00,0.90761822,32.9863281,22.0656738,93.8398438,7.87719727
2015-02-05 12:00:00,1.00963748,32.9863281,22.0705566,109.113281,9.52941895
2015-02-05 13:00:00,1.03004766,32.9863281,19.6932373,131.455078,29.4433594
2015-02-05 14:00:00,1.11727297,32.9863281,79.967041,124.107422,16.4788818
2015-02-05 15:00:00,1.16468096,27.498373,24.1879883,113.28125,5.36279297
2015-02-05 16:00:00,1.17172849,32.460125,11.8776855,116.144531,4.54396582
2015-02-05 17:00:00,1.18351233,29.7285156,34.9741211,108.321617,6.13688135
2015-02-05 18:00:00,0.91593224,46.2639961,102.75,51.1328125,12.71875
2015-02-05 19:00:00,0.91421509,70.8613281,122.089195,34.6464844,20.4415684
2015-02-05 20:00:00,0.87914222,54.1653633,113.558594,37.8349609,32.0317383
2015-02-05 21:00:00,0.871934,166.799484,108.154297,32.9221992,5.8982749
2015-02-05 22:00:00,0.85642904,271.246094,129.911453,42.3818359,14.5620928
2015-02-05 23:00:00,0.87541097,273.861969,136.636719,36.5859375,16.6434727
2015-02-06 00:00:00,0.95756125,460.458344,158.369797,36.2744141,9.37443066
2015-02-06 01:00:00,0.94317627,709.40625,207.03125,33.2260742,13.3876953
2015-02-06 02:00:00,0.94256896,569.734375,142.519531,31.4248047,6.10455322
2015-02-06 03:00:00,0.92885435,538.515625,153.869141,46.6992188,14.8362627
2015-02-06 04:00:00,0.93929952,529.875,96.5537109,50.1282539,20.0456543
2015-02-06 05:00:00,0.93045753,529.875,84.7434921,44.9521484,10.9607744
2015-02-06 06:00:00,0.95626014,529.875,91.5970078,42.0449219,12.9122725
2015-02-06 07:00:00,0.97026879,529.875,107.744789,44.6723633,19.9752598
2015-02-06 08:00:00,0.93719381,529.875,114.666016,50.2421875,70.8837891
2015-02-06 09:00:00,0.91748863,529.875,157.416672,66.8867188,70.7304688
2015-02-06 10:00:00,0.91641235,529.875,128.848953,101.774414,43.5742188
2015-02-06 11:00:00,0.96721905,529.875,50.7672539,108.37207,9.80330372
2015-02-06 12:00:00,0.96776122,529.875,39.7421875,123.230469,7.97302246
2015-02-06 13:00:00,0.99699807,529.875,20.713541,130.899414,3.94543457
2015-02-06 14:00:00,1.03023887,22.8598633,7.69482422,133.617844,8.41064453
2015-02-06 15:00:00,1.04089558,28.4134121,16.9440098,143.977859,9.24568653
2015-02-06 16:00:00,1.04100347,35.871418,30.5864258,152.525391,12.4111328
2015-02-06 17:00:00,1.02504885,26.3478184,27.2413731,151.084641,11.8260908
2015-02-06 18:00:00,1.02485764,34.6930351,113.570961,68.3512344,16.4484043
2015-02-06 19:00:00,1.01579595,85.8580704,153.304688,27.6014004,16.3514004
2015-02-06 20:00:00,0.99279785,119.18457,146.256516,29.0917969,13.2913408
2015-02-06 21:00:00,0.9788574,181.799484,162.058594,27.7612305,18.5315762
2015-02-06 22:00:00,0.9541443,139.960281,139.121094,28.8089199,26.5349941
2015-02-06 23:00:00,0.9413442,181.494141,146.321609,25.7304688,39.4179688
2015-02-07 00:00:00,0.95769447,176.314453,133.190109,27.8370762,29.4610996
2015-02-07 01:00:00,0.96960551,298.283844,140.744141,33.3330078,34.4221191
2015-02-07 02:00:00,0.9645294,336.097656,144.189453,32.154541,30.8193359
2015-02-07 03:00:00,0.96912467,270.898438,105.320313,30.0239258,16.043457
2015-02-07 04:00:00,0.97389221,552.421875,145.923828,36.7340508,15.7480469
2015-02-07 05:00:00,0.9854126,426.171875,129.713867,39.3740234,42.8676758
2015-02-07 06:00:00,0.9508006,260.8125,106.322914,38.0073242,31.0402832
2015-02-07 07:00:00,0.94878948,177.580078,102.576172,36.5611992,18.0532227
2015-02-07 08:00:00,0.94341332,139.808594,98.4726563,46.7773438,25.5472012
2015-02-07 09:00:00,0.92749226,139.808594,123.420898,52.0727539,56.9521484
2015-02-07 10:00:00,0.93756002,139.808594,59.0874023,106.222656,25.9919434
2015-02-07 11:00:00,0.95181376,139.808594,43.0092773,137.679688,23.2270508
2015-02-07 12:00:00,0.94965106,139.808594,39.1533203,137.540359,19.3388672
2015-02-07 13:00:00,0.99771118,139.808594,36.6142578,155.734375,13.6037598
2015-02-07 14:00:00,1.01576543,29.3434238,42.793457,163.329422,13.3269043
2015-02-07 15:00:00,1.01166487,31.8164063,37.6733398,171.947922,12.3063965
2015-02-07 16:00:00,1.00301611,26.8479824,45.9283867,155.907547,17.1022129
2015-02-07 17:00:00,1.019279,31.0613613,57.9459648,119.512695,14.4282227
2015-02-07 18:00:00,0.93995261,32.5924492,104.167969,69.8164063,19.9830723
2015-02-07 19:00:00,0.92804259,81.4990234,142.151047,27.3287754,24.1992188
2015-02-07 20:00:00,0.88081056,137.278641,136.113281,29.0735683,20.5426426
2015-02-07 21:00:00,0.87530214,119.955078,126.780602,36.8948555,17.1040859
2015-02-07 22:00:00,0.84072167,181.847656,149.1875,28.3185215,21.4663086
2015-02-07 23:00:00,0.84475911,156.860672,121.419922,36.0341797,17.3654785
2015-02-08 00:00:00,0.92554629,189.026047,124.765625,29.3383789,32.3699532
2015-02-08 01:00:00,0.94015503,243.734375,110.119141,32.8400879,31.4870605
2015-02-08 02:00:00,0.92733765,101.21582,81.1503906,30.5014648,25.7148438
2015-02-08 03:00:00,0.95836794,76.7750626,83.8037109,30.3256836,30.0512695
2015-02-08 04:00:00,0.94088036,155.276047,93.8984375,32.2322578,40.6422539
2015-02-08 05:00:00,0.97298789,158.610672,87.2128906,32.4973946,32.5480156
2015-02-08 06:00:00,0.89970499,162.167969,83.5068359,41.7241211,24.1943359
2015-02-08 07:00:00,0.90395409,227.945313,96.9101563,35.8461914,24.6628418
2015-02-08 08:00:00,0.87502033,257.345062,101.238281,30.9098301,28.2252598
2015-02-08 09:00:00,0.85677594,198.808594,140.195313,51.1152344,30.9280605
2015-02-08 10:00:00,0.87112325,198.808594,83.1796875,93.5716171,28.111166
2015-02-08 11:00:00,0.90219623,198.808594,58.9711914,133.143875,55.3798828
2015-02-08 12:00:00,0.9294098,198.808594,29.4272461,146.673172,43.0761719
2015-02-08 13:00:00,0.9530955,198.808594,15.2965088,149.149734,13.7533369
2015-02-08 14:00:00,0.97305298,198.808594,19.8027344,135.243484,22.0184727
2015-02-08 15:00:00,0.9937256,198.808594,25.9161777,131.173172,13.7577314
2015-02-08 16:00:00,1.00975645,23.6699219,15.0179033,131.898438,10.0800781
2015-02-08 17:00:00,1.03222048,27.2112637,22.1577148,118.983727,12.5795088
2015-02-08 18:00:00,1.01185918,36.1603203,94.0699844,61.2978516,17.1547852
2015-02-08 19:00:00,0.98419899,37.6194649,90.9042969,62.4528008,14.0603027
2015-02-08 20:00:00,0.97320658,55.6835938,107.570961,36.9905586,13.9376221
2015-02-08 21:00:00,0.95286661,79.9417343,111.5,62.9088554,24.2858067
2015-02-08 22:00:00,0.93604332,85.1458359,109.371742,67.4023438,18.9617519
2015-02-08 23:00:00,0.92002463,50.0058594,93.2682266,49.7213554,28.482748
2015-02-09 00:00:00,0.89549559,57.4707031,66.460289,46.2874336,14.3340654
2015-02-09 01:00:00,0.88980919,38.1002617,49.1015625,51.8658867,7.87841797
2015-02-09 02:00:00,0.88992918,26.229248,35.7278633,54.6630859,9.19567871
2015-02-09 03:00:00,0.88884479,28.1741543,33.1933594,63.7944336,9.37320995
2015-02-09 04:00:00,0.89574587,29.7649746,30.4140625,61.7565117,16.1742344
2015-02-09 05:00:00,0.88748169,29.5495605,41.5908203,61.3222656,13.0215654
2015-02-09 06:00:00,0.94453126,26.4833984,48.6360664,44.4267578,12.2160645
2015-02-09 07:00:00,0.92748314,41.7519531,53.0458984,59.2721367,39.3802071
2015-02-09 08:00:00,0.93337709,41.7519531,56.1611328,72.5195313,34.6972656
2015-02-09 09:00:00,0.94005126,41.7519531,60.3564453,68.6953125,26.630127
2015-02-09 10:00:00,0.92559105,41.7519531,68.4033203,84.6152344,26.7697754
2015-02-09 11:00:00,0.93267721,41.7519531,41.8657227,103.645508,16.296875
2015-02-09 12:00:00,0.96173197,41.7519531,26.4196777,118.283203,8.52575684
2015-02-09 13:00:00,0.98728943,41.7519531,15.036377,120.452477,6.63989258
2015-02-09 14:00:00,1.02233481,41.7519531,6.7065835,121.876305,7.14896631
2015-02-09 15:00:00,1.04140627,21.901123,11.1903486,102.400391,10.8706055
2015-02-09 16:00:00,1.05575764,28.1188965,27.1590977,110.177734,6.06359863
2015-02-09 17:00:00,1.04135334,30.5555019,12.4124756,98.2669296,7.58304834
2015-02-09 18:00:00,0.95081383,27.5986328,38.1710625,83.7597656,4.52628565
2015-02-09 19:00:00,0.92510885,40.4876289,90.2154922,45.4075508,15.1894531
2015-02-09 20:00:00,0.88197225,71.3883438,105.832031,56.1005859,17.3528652
2015-02-09 21:00:00,0.87358803,81.7952499,104.026039,63.2574883,21.8757324
2015-02-09 22:00:00,0.84558815,60.7509766,98.4798203,48.6181641,21.6459961
2015-02-09 23:00:00,0.86285502,93.0436172,98.929039,46.2363281,18.0131836
2015-02-10 00:00:00,0.92905885,43.8059883,66.9352188,57.5211601,28.1961269
2015-02-10 01:00:00,0.95335793,124.264977,94.3138046,52.7900391,16.9016113
2015-02-10 02:00:00,0.93254292,161.764328,105.014977,46.5166016,16.1199951
2015-02-10 03:00:00,0.95743304,58.7451172,77.4199219,43.5364571,19.4881191
2015-02-10 04:00:00,0.9496358,58.7451172,67.3714218,53.8945313,24.2207031
2015-02-10 05:00:00,0.98072511,58.7451172,71.765625,61.9059258,38.5800781
2015-02-10 06:00:00,0.98994547,58.7451172,60.4150391,44.112793,15.105794
2015-02-10 07:00:00,1.00666606,58.7451172,65.0966797,48.5395508,13.8271484
2015-02-10 08:00:00,0.99687904,71.9121094,49.4199219,51.3852539,12.1729736
2015-02-10 09:00:00,0.98581237,71.9121094,52.6256523,71.6601563,26.0561523
2015-02-10 10:00:00,0.9767049,71.9121094,52.5201836,99.890625,30.7539063
2015-02-10 11:00:00,1.01842046,71.9121094,27.2739258,128.886719,10.6446123
2015-02-10 12:00:00,0.94676715,71.9121094,18.9708652,135.660156,15.9899902
2015-02-10 13:00:00,0.9451192,71.9121094,19.5183105,146.742188,18.1316738
2015-02-10 14:00:00,0.96891177,71.9121094,12.4065752,140.806641,14.3703613
2015-02-10 15:00:00,0.97076619,25.3803711,11.2299805,140.242188,15.2027178
2015-02-10 16:00:00,0.9763031,26.3079433,12.4030762,127.811852,9.98274708
2015-02-10 17:00:00,0.98321635,27.6503906,17.8102207,121.518555,10.0345049
2015-02-10 18:00:00,0.96100563,61.9085274,105.117188,70.7529297,19.7624512
2015-02-10 19:00:00,0.94053245,35.2685547,107.745445,67.3597031,20.4562168
2015-02-10 20:00:00,0.92236835,86.7311172,118.615234,57.4609375,16.3788242
2015-02-10 21:00:00,0.90089822,201.024734,126.777992,87.84375,23.2063808
2015-02-10 22:00:00,0.88747352,225.596359,132.014328,82.2649765,16.3147793
2015-02-10 23:00:00,0.88851929,252.307297,127.304688,78.0130234,13.9724121
2015-02-11 00:00:00,0.97235411,127.905602,108.26693,84.2024765,32.9106445
2015-02-11 01:00:00,0.98908895,157.640625,118.475258,54.4505196,32.1721992
2015-02-11 02:00:00,0.9750641,173.814453,101.707031,49.7402344,24.2941895
2015-02-11 03:00:00,0.99290973,67.4270859,85.1868515,60.8867188,29.6416016
2015-02-11 04:00:00,0.99499714,114.822266,98.0983047,52.8339844,21.4065762
2015-02-11 05:00:00,0.98625386,156.287109,102.816406,46.96875,12.1251631
2015-02-11 06:00:00,0.94761962,180.871094,93.4817734,51.2493477,16.9247227
2015-02-11 07:00:00,0.95733541,184.320313,88.0351563,53.4609375,25.5014648
2015-02-11 08:00:00,0.94449258,184.320313,71.1614609,67.4114609,36.1549492
2015-02-11 09:00:00,0.94150597,184.320313,84.5182266,85.1386719,42.7659492
2015-02-11 10:00:00,0.94851583,184.320313,62.0585938,94.4970703,32.6445313
2015-02-11 11:00:00,0.96515912,184.320313,45.5963554,116.047852,27.3513184
2015-02-11 12:00:00,0.92947084,184.320313,33.9121094,141.1875,21.6342773
2015-02-11 13:00:00,0.95177001,184.320313,32.4272461,151.339844,32.0976563
2015-02-11 14:00:00,0.93651223,184.320313,17.5634766,174.296875,26.3608398
2015-02-11 15:00:00,0.89707029,22.4511719,23.154541,159.791016,20.6103516
2015-02-11 16:00:00,0.89992779,25.2643223,18.9095058,142.001953,19.2277832
2015-02-11 17:00:00,0.89292604,23.5693359,25.5600586,165.864578,20.7490234
2015-02-11 18:00:00,0.93256325,34.7087402,81.3326797,118.105469,31.8375645
2015-02-11 19:00:00,0.92670387,33.0097656,99.4212265,84.5003281,25.8149414
2015-02-11 20:00:00,0.92026162,80.0872421,133.287766,76.4466171,26.7132168
2015-02-11 21:00:00,0.90952045,132.003906,131.011719,50.8076172,23.871582
2015-02-11 22:00:00,0.89801127,160.067703,143.6875,53.265625,24.2280273
2015-02-11 23:00:00,0.88083494,192.828125,131.328125,46.3515625,16.6398106
2015-02-12 00:00:00,0.8967458,110.915367,117.657555,53.7861328,23.4835606
2015-02-12 01:00:00,0.86667579,102.955078,106.234375,61.328125,17.9249668
2015-02-12 02:00:00,0.8672058,220.875,110.384766,39.703125,9.33642578
2015-02-12 03:00:00,0.88410646,66.2949219,82.109375,52.8398438,27.7460938
2015-02-12 04:00:00,0.90701294,136.375,89.9199219,47.6731758,18.371664
2015-02-12 05:00:00,0.934551,84.5761719,102.625648,66.9628906,34.3387032
2015-02-12 06:00:00,0.95379233,186.141922,114.439453,62.9215508,22.4731445
2015-02-12 07:00:00,0.95182699,378.109375,114.625977,50.0836601,17.9599609
2015-02-12 08:00:00,0.93263143,295.984375,85.296875,50.2685547,30.578125
2015-02-12 09:00:00,0.94142658,295.984375,73.9423828,78.711586,58.4866524
2015-02-12 10:00:00,0.94609886,295.984375,66.3974609,106.785805,97.4101563
2015-02-12 11:00:00,0.9337514,295.984375,45.4204102,128.134766,31.8852539
2015-02-12 12:00:00,0.98124188,295.984375,12.5098877,129.688797,11.5870771
2015-02-12 13:00:00,1.00814509,295.984375,10.9458818,130.021484,15.0882158
2015-02-12 14:00:00,1.00173342,295.984375,14.0185547,131.305344,10.5162764
2015-02-12 15:00:00,1.00904846,295.984375,21.0187988,142.285156,12.9219561
2015-02-12 16:00:00,1.01041055,295.984375,29.9070644,147.486328,20.6237793
2015-02-12 17:00:00,1.01893008,29.2784824,35.4304199,153.511063,18.923502
2015-02-12 18:00:00,0.95852661,32.5351563,65.1969376,109.619141,21.3077793
2015-02-12 19:00:00,0.95713097,30.7286777,89.6061172,79.4068985,20.7594395
2015-02-12 20:00:00,0.92844647,28.3714199,67.4869766,86.3789063,21.0011387
2015-02-12 21:00:00,0.92341512,23.3669434,45.309082,97.5546875,39.2425117
2015-02-12 22:00:00,0.91941833,25.9111328,78.6679688,92.9544296,43.7978516
2015-02-12 23:00:00,0.91103309,28.1689453,60.6147461,98.7988281,50.6419258
2015-02-13 00:00:00,0.92762655,28.1689453,101.505211,88.2024765,66.961586
2015-02-13 01:00:00,0.93310547,28.1689453,106.132164,68.0123672,44.5048828
2015-02-13 02:00:00,0.94512838,28.1689453,108.232422,63.4472656,37.5322266
2015-02-13 03:00:00,0.93745726,28.1689453,103.425781,63.2446289,32.2211914
2015-02-13 04:00:00,0.94564515,28.1689453,74.4980469,70.9501953,35.3510742
2015-02-13 05:00:00,0.96878052,28.1689453,97.8017578,62.5390625,37.1049805
2015-02-13 06:00:00,0.97873026,28.1689453,81.6142578,44.4755859,14.7959795
2015-02-13 07:00:00,0.96737772,55.0527344,85.7509766,56.0922852,17.6872559
2015-02-13 08:00:00,0.96393639,55.0527344,68.2675781,64.4296875,10.0206299
2015-02-13 09:00:00,0.95834452,55.0527344,41.7288399,106.794922,9.63476563
2015-02-13 10:00:00,0.93790895,55.0527344,35.7560234,97.7998047,10.8933105
2015-02-13 11:00:00,0.96682537,55.0527344,19.7202148,128.892578,12.3867188
2015-02-13 12:00:00,0.96770734,55.0527344,6.59698486,120.418617,7.94317627
2015-02-13 13:00:00,1.01243389,55.0527344,7.00219727,135.078125,20.0426426
2015-02-13 14:00:00,1.03834021,55.0527344,8.21405029,136.033203,20.5963535
2015-02-13 15:00:00,1.0631144,55.0527344,10.7686768,126.133461,8.29960155
2015-02-13 16:00:00,1.0401957,25.4436035,14.5629883,119.786133,9.17443848
2015-02-13 17:00:00,1.03460288,21.5500488,22.6015625,118.442711,9.04549122
2015-02-13 18:00:00,1.02469885,34.6520195,92.8134766,88.8177109,15.7788897
2015-02-13 19:00:00,0.98957318,74.0966797,118.180336,73.0885391,9.15454102
2015-02-13 20:00:00,0.97304994,126.041016,137.744141,66.6953125,12.3161621
2015-02-13 21:00:00,0.95726115,284.645844,160.602859,68.6048203,11.5313311
2015-02-13 22:00:00,0.95116371,188.628906,149.248703,66.2099609,12.5404053
2015-02-13 23:00:00,0.94108176,576.848938,189.731766,70.7347031,7.53240967
2015-02-14 00:00:00,0.89907837,426.911469,144.328125,52.855793,5.49711084
2015-02-14 01:00:00,0.91786903,392.539063,167.803391,38.590168,6.96539307
2015-02-14 02:00:00,0.94906211,365.125,154.585938,42.4350586,5.48966455
2015-02-14 03:00:00,0.88957822,343.546875,156.348953,48.9418945,26.8153076
2015-02-14 04:00:00,0.86573386,343.546875,137.173828,47.5561523,24.0803223
2015-02-14 05:00:00,0.90135294,343.546875,112.431641,43.2358398,42.5820313
2015-02-14 06:00:00,0.95766705,343.546875,120.856445,42.8515625,34.074707
2015-02-14 07:00:00,0.99200439,155.849609,83.9739609,43.7182617,62.5253906
2015-02-14 08:00:00,1.01319778,90.5488281,77.7337265,38.8046875,72.1940079
2015-02-14 09:00:00,1.01734817,90.5488281,72.8574219,78.1269531,61.6337891
2015-02-14 10:00:00,1.03125,90.5488281,63.6494141,104.318359,32.8942871
2015-02-14 11:00:00,1.02300012,90.5488281,24.6756191,92.7089844,14.2030029
2015-02-14 12:00:00,0.99417317,90.5488281,10.7650146,104.995117,8.10131836
2015-02-14 13:00:00,0.97632653,90.5488281,10.4144287,93.4648438,7.1204834
2015-02-14 14:00:00,0.98087054,90.5488281,7.63253784,122.230469,9.21520996
2015-02-14 15:00:00,0.96639198,90.5488281,12.8823242,108.258789,22.0129395
2015-02-14 16:00:00,0.95169371,90.5488281,16.1025391,131.774734,20.4836426
2015-02-14 17:00:00,0.94321495,27.3909512,39.7272148,150.957031,17.7519531
2015-02-14 18:00:00,1.00029099,48.7623711,110.368492,109.932617,17.8564453
2015-02-14 19:00:00,0.94253033,47.7630196,138.084641,69.6028671,17.9051914
2015-02-14 20:00:00,0.94308269,138.398438,151.796875,77.15625,17.2589512
2015-02-14 21:00:00,0.9061076,81.3736954,150.363281,41.3333321,33.1409492
2015-02-14 22:00:00,0.90211791,68.4912109,142.028641,51.0234375,39.6113281
2015-02-14 23:00:00,0.91567385,136.569016,156.316406,52.7024727,44.2600899
2015-02-15 00:00:00,0.94270325,220.760422,161.310547,42.5852852,67.1162109
2015-02-15 01:00:00,0.96728212,149.492188,133.933594,45.5166016,59.6845703
2015-02-15 02:00:00,0.98250836,133.024734,114.754883,41.5826836,45.8678398
2015-02-15 03:00:00,0.98058879,166.470703,111.854164,55.6918945,49.5869141
2015-02-15 04:00:00,0.98282981,166.470703,115.763672,61.0239258,51.5981445
2015-02-15 05:00:00,0.9831838,166.470703,115.935547,56.2890625,38.5107422
2015-02-15 06:00:00,0.97902936,166.470703,109.884766,52.2438164,44.5423164
2015-02-15 07:00:00,0.93946129,166.470703,86.2636719,56.6253242,18.0976563
2015-02-15 08:00:00,0.9567464,166.470703,68.789711,59.050457,43.3531914
2015-02-15 09:00:00,0.9632619,166.470703,78.2923203,78.1126328,56.433918
2015-02-15 10:00:00,0.94575298,166.470703,50.4550781,117.254555,80.1881485
2015-02-15 11:00:00,0.96268409,166.470703,28.0351563,136.947922,31.0320644
2015-02-15 12:00:00,0.94540608,166.470703,26.9676113,167.309891,20.1220703
2015-02-15 13:00:00,0.97636414,166.470703,14.677002,174.066406,19.7838535
2015-02-15 14:00:00,0.98825479,166.470703,25.333334,189.005203,23.9767246
2015-02-15 15:00:00,0.99956357,166.470703,20.7956543,175.214844,24.6525059
2015-02-15 16:00:00,1.0188731,24.3061523,10.8746338,175.179688,21.2265625
2015-02-15 17:00:00,1.00530493,27.9047852,37.0136719,147.455078,19.3254395
2015-02-15 18:00:00,1.04260051,34.2216797,79.774086,116.246094,17.0987148
2015-02-15 19:00:00,1.00441587,60.8754883,158.403641,65.9397812,11.4335938
2015-02-15 20:00:00,0.96963096,94.2578125,145.994797,55.0058594,8.038167
2015-02-15 21:00:00,0.98227638,162.403641,169.795578,29.4972324,17.1350918
2015-02-15 22:00:00,0.95867002,188.662109,171.618484,30.0442715,14.7349443
2015-02-15 23:00:00,0.94827271,188.662109,166.140625,37.8017578,13.0525713
2015-02-16 00:00:00,0.93994141,188.662109,133.259766,27.7903652,19.6453457
2015-02-16 01:00:00,0.93011576,188.662109,57.640625,65.3476563,18.5610352
2015-02-16 02:00:00,0.90031129,188.662109,53.4850273,56.2236328,8.0802002
2015-02-16 03:00:00,0.91272175,188.662109,37.8066406,66.8583984,14.6673584
