,O3,Date
122,9.0,2015-01-24 03:00:00
123,17.4,2015-01-24 04:00:00
124,25.3,2015-01-24 05:00:00
125,17.1,2015-01-24 06:00:00
126,29.1,2015-01-24 07:00:00
127,17.6,2015-01-24 08:00:00
128,24.6,2015-01-24 09:00:00
129,,2015-01-24 10:00:00
130,30.4,2015-01-24 11:00:00
131,42.6,2015-01-24 12:00:00
132,,2015-01-24 13:00:00
133,52.3,2015-01-24 14:00:00
134,51.2,2015-01-24 15:00:00
135,49.1,2015-01-24 16:00:00
136,35.4,2015-01-24 17:00:00
137,34.5,2015-01-24 18:00:00
138,21.0,2015-01-24 19:00:00
139,19.1,2015-01-24 20:00:00
140,21.6,2015-01-24 21:00:00
141,13.9,2015-01-24 22:00:00
142,10.3,2015-01-24 23:00:00
143,8.8,2015-01-25 00:00:00
0,6.0,2015-01-25 01:00:00
1,15.0,2015-01-25 02:00:00
2,23.4,2015-01-25 03:00:00
3,16.7,2015-01-25 04:00:00
4,31.1,2015-01-25 05:00:00
5,40.3,2015-01-25 06:00:00
6,45.2,2015-01-25 07:00:00
7,24.2,2015-01-25 08:00:00
8,19.7,2015-01-25 09:00:00
9,28.1,2015-01-25 10:00:00
10,34.5,2015-01-25 11:00:00
11,56.4,2015-01-25 12:00:00
12,68.6,2015-01-25 13:00:00
13,102.9,2015-01-25 14:00:00
14,117.2,2015-01-25 15:00:00
15,103.7,2015-01-25 16:00:00
16,86.4,2015-01-25 17:00:00
17,32.6,2015-01-25 18:00:00
18,10.1,2015-01-25 19:00:00
19,4.3,2015-01-25 20:00:00
20,8.4,2015-01-25 21:00:00
21,9.4,2015-01-25 22:00:00
22,24.9,2015-01-25 23:00:00
23,16.9,2015-01-26 00:00:00
24,8.6,2015-01-26 01:00:00
25,7.9,2015-01-26 02:00:00
26,5.8,2015-01-26 03:00:00
27,8.8,2015-01-26 04:00:00
28,12.2,2015-01-26 05:00:00
29,13.9,2015-01-26 06:00:00
30,10.7,2015-01-26 07:00:00
31,9.4,2015-01-26 08:00:00
32,10.1,2015-01-26 09:00:00
33,16.9,2015-01-26 10:00:00
34,30.4,2015-01-26 11:00:00
35,42.9,2015-01-26 12:00:00
36,58.1,2015-01-26 13:00:00
37,69.2,2015-01-26 14:00:00
38,64.3,2015-01-26 15:00:00
39,72.0,2015-01-26 16:00:00
40,52.5,2015-01-26 17:00:00
41,21.2,2015-01-26 18:00:00
42,27.2,2015-01-26 19:00:00
43,19.7,2015-01-26 20:00:00
44,16.5,2015-01-26 21:00:00
45,14.1,2015-01-26 22:00:00
46,10.9,2015-01-26 23:00:00
47,10.7,2015-01-27 00:00:00
48,8.8,2015-01-27 01:00:00
49,12.2,2015-01-27 02:00:00
50,19.1,2015-01-27 03:00:00
51,16.1,2015-01-27 04:00:00
52,10.3,2015-01-27 05:00:00
53,9.2,2015-01-27 06:00:00
54,9.2,2015-01-27 07:00:00
55,12.4,2015-01-27 08:00:00
56,8.6,2015-01-27 09:00:00
57,18.2,2015-01-27 10:00:00
58,37.7,2015-01-27 11:00:00
59,78.2,2015-01-27 12:00:00
60,94.9,2015-01-27 13:00:00
61,108.9,2015-01-27 14:00:00
62,108.0,2015-01-27 15:00:00
63,104.4,2015-01-27 16:00:00
64,81.0,2015-01-27 17:00:00
65,65.1,2015-01-27 18:00:00
66,39.6,2015-01-27 19:00:00
67,37.3,2015-01-27 20:00:00
68,32.8,2015-01-27 21:00:00
69,34.5,2015-01-27 22:00:00
70,31.1,2015-01-27 23:00:00
71,25.7,2015-01-28 00:00:00
72,25.9,2015-01-28 01:00:00
73,22.7,2015-01-28 02:00:00
74,18.4,2015-01-28 03:00:00
75,26.8,2015-01-28 04:00:00
76,27.0,2015-01-28 05:00:00
77,31.7,2015-01-28 06:00:00
78,30.9,2015-01-28 07:00:00
79,24.6,2015-01-28 08:00:00
80,28.1,2015-01-28 09:00:00
81,28.7,2015-01-28 10:00:00
82,38.4,2015-01-28 11:00:00
83,61.1,2015-01-28 12:00:00
84,73.5,2015-01-28 13:00:00
85,91.9,2015-01-28 14:00:00
86,98.4,2015-01-28 15:00:00
87,100.5,2015-01-28 16:00:00
88,70.5,2015-01-28 17:00:00
89,60.6,2015-01-28 18:00:00
90,23.4,2015-01-28 19:00:00
91,7.7,2015-01-28 20:00:00
92,6.0,2015-01-28 21:00:00
93,4.5,2015-01-28 22:00:00
94,4.5,2015-01-28 23:00:00
95,3.4,2015-01-29 00:00:00
96,2.6,2015-01-29 01:00:00
97,3.4,2015-01-29 02:00:00
98,16.1,2015-01-29 03:00:00
99,9.2,2015-01-29 04:00:00
100,7.9,2015-01-29 05:00:00
101,5.1,2015-01-29 06:00:00
102,3.2,2015-01-29 07:00:00
103,3.6,2015-01-29 08:00:00
104,3.9,2015-01-29 09:00:00
105,11.1,2015-01-29 10:00:00
106,58.9,2015-01-29 11:00:00
107,90.0,2015-01-29 12:00:00
108,105.6,2015-01-29 13:00:00
109,111.0,2015-01-29 14:00:00
110,114.7,2015-01-29 15:00:00
111,115.1,2015-01-29 16:00:00
112,93.0,2015-01-29 17:00:00
113,76.9,2015-01-29 18:00:00
114,21.0,2015-01-29 19:00:00
115,1.9,2015-01-29 20:00:00
116,3.6,2015-01-29 21:00:00
117,4.1,2015-01-29 22:00:00
118,13.1,2015-01-29 23:00:00
119,10.5,2015-01-30 00:00:00
120,1.7,2015-01-30 01:00:00
121,0.4,2015-01-30 02:00:00
122,,2015-01-30 03:00:00
123,1.3,2015-01-30 04:00:00
