,SO2,Date
119,7.30521631,2015-01-12 00:00:00
120,4.40273046,2015-01-12 01:00:00
121,2.46630859,2015-01-12 02:00:00
122,1.01669312,2015-01-12 03:00:00
123,1.01669312,2015-01-12 04:00:00
124,1.092453,2015-01-12 05:00:00
125,2.94665527,2015-01-12 06:00:00
126,9.23468018,2015-01-12 07:00:00
127,6.13826513,2015-01-12 08:00:00
128,1.61812341,2015-01-12 09:00:00
129,2.15256763,2015-01-12 10:00:00
130,32.8813477,2015-01-12 11:00:00
131,45.2389336,2015-01-12 12:00:00
132,33.3278008,2015-01-12 13:00:00
133,43.1582031,2015-01-12 14:00:00
134,43.3458672,2015-01-12 15:00:00
135,24.3896484,2015-01-12 16:00:00
136,41.7591133,2015-01-12 17:00:00
137,40.8899727,2015-01-12 18:00:00
138,47.1618652,2015-01-12 19:00:00
139,34.9147148,2015-01-12 20:00:00
140,12.5135088,2015-01-12 21:00:00
141,4.99780273,2015-01-12 22:00:00
142,2.03513598,2015-01-12 23:00:00
143,0.86750793,2015-01-13 00:00:00
0,1.70908356,2015-01-13 01:00:00
1,13.3640947,2015-01-13 02:00:00
2,21.1772461,2015-01-13 03:00:00
3,10.1724043,2015-01-13 04:00:00
4,5.5546875,2015-01-13 05:00:00
5,4.70231104,2015-01-13 06:00:00
6,14.8164063,2015-01-13 07:00:00
7,14.8164063,2015-01-13 08:00:00
8,14.8164063,2015-01-13 09:00:00
9,14.8164063,2015-01-13 10:00:00
10,4.89916992,2015-01-13 11:00:00
11,73.4378281,2015-01-13 12:00:00
12,94.5423203,2015-01-13 13:00:00
13,55.6487617,2015-01-13 14:00:00
14,44.2924805,2015-01-13 15:00:00
15,10.1455889,2015-01-13 16:00:00
16,2.17829895,2015-01-13 17:00:00
17,3.4341228,2015-01-13 18:00:00
18,12.3688154,2015-01-13 19:00:00
19,9.62695313,2015-01-13 20:00:00
20,16.1672363,2015-01-13 21:00:00
21,10.4217529,2015-01-13 22:00:00
22,6.25976563,2015-01-13 23:00:00
23,58.71875,2015-01-14 00:00:00
24,15.1005859,2015-01-14 01:00:00
25,7.31778955,2015-01-14 02:00:00
26,4.5637207,2015-01-14 03:00:00
27,4.22774267,2015-01-14 04:00:00
28,3.75987744,2015-01-14 05:00:00
29,2.67150879,2015-01-14 06:00:00
30,2.53853607,2015-01-14 07:00:00
31,13.743042,2015-01-14 08:00:00
32,6.01295996,2015-01-14 09:00:00
33,1.76646936,2015-01-14 10:00:00
34,0.69931793,2015-01-14 11:00:00
35,1.96971643,2015-01-14 12:00:00
36,4.01413965,2015-01-14 13:00:00
37,15.8026533,2015-01-14 14:00:00
38,7.64054346,2015-01-14 15:00:00
39,17.8990879,2015-01-14 16:00:00
40,4.35677099,2015-01-14 17:00:00
41,5.37426758,2015-01-14 18:00:00
42,13.0629883,2015-01-14 19:00:00
43,7.0031333,2015-01-14 20:00:00
44,2.22514844,2015-01-14 21:00:00
45,3.0301106,2015-01-14 22:00:00
46,1.44665527,2015-01-14 23:00:00
47,1.18211365,2015-01-15 00:00:00
48,0.88726807,2015-01-15 01:00:00
49,2.94711304,2015-01-15 02:00:00
50,5.35628271,2015-01-15 03:00:00
51,6.46447754,2015-01-15 04:00:00
52,1.6222229,2015-01-15 05:00:00
53,2.32521558,2015-01-15 06:00:00
54,1.88132226,2015-01-15 07:00:00
55,7.4119873,2015-01-15 08:00:00
56,21.7333984,2015-01-15 09:00:00
57,35.361084,2015-01-15 10:00:00
58,13.2520342,2015-01-15 11:00:00
59,22.8074551,2015-01-15 12:00:00
60,14.7590332,2015-01-15 13:00:00
61,12.4597979,2015-01-15 14:00:00
62,7.15661621,2015-01-15 15:00:00
63,13.0673828,2015-01-15 16:00:00
64,6.53063965,2015-01-15 17:00:00
65,4.33839941,2015-01-15 18:00:00
66,6.16339111,2015-01-15 19:00:00
67,9.71411133,2015-01-15 20:00:00
68,13.0873413,2015-01-15 21:00:00
69,13.1375322,2015-01-15 22:00:00
70,10.6212568,2015-01-15 23:00:00
71,11.9407959,2015-01-16 00:00:00
72,11.6915693,2015-01-16 01:00:00
73,9.84098339,2015-01-16 02:00:00
74,6.97338867,2015-01-16 03:00:00
75,6.33585596,2015-01-16 04:00:00
76,1.94335938,2015-01-16 05:00:00
77,1.07495117,2015-01-16 06:00:00
78,3.90643311,2015-01-16 07:00:00
79,1.2041626,2015-01-16 08:00:00
80,2.52807617,2015-01-16 09:00:00
81,16.1431484,2015-01-16 10:00:00
82,15.9874268,2015-01-16 11:00:00
83,25.1109619,2015-01-16 12:00:00
84,20.1459961,2015-01-16 13:00:00
85,6.99308252,2015-01-16 14:00:00
86,8.20686817,2015-01-16 15:00:00
87,5.66870117,2015-01-16 16:00:00
88,5.86471558,2015-01-16 17:00:00
89,3.12198901,2015-01-16 18:00:00
90,3.18355298,2015-01-16 19:00:00
91,3.18355298,2015-01-16 20:00:00
92,3.18355298,2015-01-16 21:00:00
93,3.18355298,2015-01-16 22:00:00
94,3.18355298,2015-01-16 23:00:00
95,3.18355298,2015-01-17 00:00:00
96,3.18355298,2015-01-17 01:00:00
97,3.18355298,2015-01-17 02:00:00
98,3.18355298,2015-01-17 03:00:00
99,3.18355298,2015-01-17 04:00:00
100,3.18355298,2015-01-17 05:00:00
101,3.18355298,2015-01-17 06:00:00
102,3.18355298,2015-01-17 07:00:00
103,3.18355298,2015-01-17 08:00:00
104,3.18355298,2015-01-17 09:00:00
105,3.18355298,2015-01-17 10:00:00
106,3.18355298,2015-01-17 11:00:00
107,3.18355298,2015-01-17 12:00:00
108,3.18355298,2015-01-17 13:00:00
109,3.18355298,2015-01-17 14:00:00
110,3.18355298,2015-01-17 15:00:00
111,3.18355298,2015-01-17 16:00:00
