,NO2,Date
97,68.4,2015-01-17 02:00:00
98,62.6,2015-01-17 03:00:00
99,61.1,2015-01-17 04:00:00
100,42.5,2015-01-17 05:00:00
101,41.5,2015-01-17 06:00:00
102,39.7,2015-01-17 07:00:00
103,38.9,2015-01-17 08:00:00
104,38.9,2015-01-17 09:00:00
105,54.1,2015-01-17 10:00:00
106,180.4,2015-01-17 11:00:00
107,,2015-01-17 12:00:00
108,,2015-01-17 13:00:00
109,,2015-01-17 14:00:00
110,,2015-01-17 15:00:00
111,,2015-01-17 16:00:00
112,,2015-01-17 17:00:00
113,,2015-01-17 18:00:00
114,120.3,2015-01-17 19:00:00
115,93.3,2015-01-17 20:00:00
116,54.3,2015-01-17 21:00:00
117,51.1,2015-01-17 22:00:00
118,77.0,2015-01-17 23:00:00
119,79.2,2015-01-18 00:00:00
120,64.4,2015-01-18 01:00:00
121,58.9,2015-01-18 02:00:00
122,51.4,2015-01-18 03:00:00
123,56.3,2015-01-18 04:00:00
124,43.7,2015-01-18 05:00:00
125,43.8,2015-01-18 06:00:00
126,34.1,2015-01-18 07:00:00
127,54.9,2015-01-18 08:00:00
128,61.1,2015-01-18 09:00:00
129,59.1,2015-01-18 10:00:00
130,257.1,2015-01-18 11:00:00
131,44.7,2015-01-18 12:00:00
132,33.4,2015-01-18 13:00:00
133,26.6,2015-01-18 14:00:00
134,16.7,2015-01-18 15:00:00
135,19.2,2015-01-18 16:00:00
136,42.0,2015-01-18 17:00:00
137,101.1,2015-01-18 18:00:00
138,114.4,2015-01-18 19:00:00
139,108.0,2015-01-18 20:00:00
140,78.0,2015-01-18 21:00:00
141,66.1,2015-01-18 22:00:00
142,54.3,2015-01-18 23:00:00
143,54.9,2015-01-19 00:00:00
0,63.7,2015-01-19 01:00:00
1,58.7,2015-01-19 02:00:00
2,60.5,2015-01-19 03:00:00
3,69.9,2015-01-19 04:00:00
4,52.6,2015-01-19 05:00:00
5,41.2,2015-01-19 06:00:00
6,47.1,2015-01-19 07:00:00
7,50.5,2015-01-19 08:00:00
8,69.7,2015-01-19 09:00:00
9,95.2,2015-01-19 10:00:00
10,125.3,2015-01-19 11:00:00
11,133.3,2015-01-19 12:00:00
12,49.7,2015-01-19 13:00:00
13,37.2,2015-01-19 14:00:00
14,47.2,2015-01-19 15:00:00
15,38.9,2015-01-19 16:00:00
16,83.2,2015-01-19 17:00:00
17,131.1,2015-01-19 18:00:00
18,109.8,2015-01-19 19:00:00
19,89.0,2015-01-19 20:00:00
20,59.9,2015-01-19 21:00:00
21,48.6,2015-01-19 22:00:00
22,43.8,2015-01-19 23:00:00
23,41.7,2015-01-20 00:00:00
24,40.9,2015-01-20 01:00:00
25,40.8,2015-01-20 02:00:00
26,56.5,2015-01-20 03:00:00
27,58.1,2015-01-20 04:00:00
28,31.1,2015-01-20 05:00:00
29,41.4,2015-01-20 06:00:00
30,45.9,2015-01-20 07:00:00
31,53.2,2015-01-20 08:00:00
32,61.5,2015-01-20 09:00:00
33,48.1,2015-01-20 10:00:00
34,39.3,2015-01-20 11:00:00
35,35.3,2015-01-20 12:00:00
36,31.1,2015-01-20 13:00:00
37,45.5,2015-01-20 14:00:00
38,69.4,2015-01-20 15:00:00
39,66.0,2015-01-20 16:00:00
40,56.7,2015-01-20 17:00:00
41,72.7,2015-01-20 18:00:00
42,62.2,2015-01-20 19:00:00
43,67.9,2015-01-20 20:00:00
44,54.2,2015-01-20 21:00:00
45,39.8,2015-01-20 22:00:00
46,36.7,2015-01-20 23:00:00
47,46.6,2015-01-21 00:00:00
48,,2015-01-21 01:00:00
49,,2015-01-21 02:00:00
50,50.2,2015-01-21 03:00:00
51,54.9,2015-01-21 04:00:00
52,24.9,2015-01-21 05:00:00
53,40.6,2015-01-21 06:00:00
54,32.6,2015-01-21 07:00:00
55,40.7,2015-01-21 08:00:00
56,,2015-01-21 09:00:00
57,48.6,2015-01-21 10:00:00
58,48.1,2015-01-21 11:00:00
59,61.6,2015-01-21 12:00:00
60,56.4,2015-01-21 13:00:00
61,65.2,2015-01-21 14:00:00
62,87.9,2015-01-21 15:00:00
63,83.7,2015-01-21 16:00:00
64,,2015-01-21 17:00:00
65,,2015-01-21 18:00:00
66,,2015-01-21 19:00:00
67,,2015-01-21 20:00:00
68,,2015-01-21 21:00:00
69,,2015-01-21 22:00:00
70,63.7,2015-01-21 23:00:00
71,58.8,2015-01-22 00:00:00
72,,2015-01-22 01:00:00
73,54.8,2015-01-22 02:00:00
74,48.6,2015-01-22 03:00:00
75,44.2,2015-01-22 04:00:00
76,40.0,2015-01-22 05:00:00
77,48.1,2015-01-22 06:00:00
78,48.4,2015-01-22 07:00:00
79,46.4,2015-01-22 08:00:00
80,,2015-01-22 09:00:00
81,47.9,2015-01-22 10:00:00
82,72.3,2015-01-22 11:00:00
83,84.8,2015-01-22 12:00:00
84,57.8,2015-01-22 13:00:00
85,60.3,2015-01-22 14:00:00
86,65.9,2015-01-22 15:00:00
87,63.9,2015-01-22 16:00:00
88,,2015-01-22 17:00:00
89,,2015-01-22 18:00:00
90,,2015-01-22 19:00:00
91,,2015-01-22 20:00:00
92,,2015-01-22 21:00:00
93,,2015-01-22 22:00:00
94,,2015-01-22 23:00:00
95,,2015-01-23 00:00:00
96,,2015-01-23 01:00:00
97,,2015-01-23 02:00:00
98,,2015-01-23 03:00:00
99,,2015-01-23 04:00:00
100,,2015-01-23 05:00:00
101,24.3,2015-01-23 06:00:00
102,33.6,2015-01-23 07:00:00
103,40.0,2015-01-23 08:00:00
104,42.4,2015-01-23 09:00:00
105,51.9,2015-01-23 10:00:00
106,66.8,2015-01-23 11:00:00
107,59.8,2015-01-23 12:00:00
108,47.7,2015-01-23 13:00:00
109,100.6,2015-01-23 14:00:00
110,79.7,2015-01-23 15:00:00
111,57.3,2015-01-23 16:00:00
112,,2015-01-23 17:00:00
113,,2015-01-23 18:00:00
114,,2015-01-23 19:00:00
115,,2015-01-23 20:00:00
116,48.5,2015-01-23 21:00:00
117,54.3,2015-01-23 22:00:00
118,48.1,2015-01-23 23:00:00
119,43.5,2015-01-24 00:00:00
120,39.6,2015-01-24 01:00:00
121,38.1,2015-01-24 02:00:00
122,40.9,2015-01-24 03:00:00
123,30.2,2015-01-24 04:00:00
124,29.5,2015-01-24 05:00:00
125,21.8,2015-01-24 06:00:00
126,22.8,2015-01-24 07:00:00
127,28.2,2015-01-24 08:00:00
128,,2015-01-24 09:00:00
129,41.6,2015-01-24 10:00:00
130,31.4,2015-01-24 11:00:00
131,31.4,2015-01-24 12:00:00
132,27.6,2015-01-24 13:00:00
133,20.0,2015-01-24 14:00:00
134,22.6,2015-01-24 15:00:00
135,26.2,2015-01-24 16:00:00
136,35.0,2015-01-24 17:00:00
137,46.4,2015-01-24 18:00:00
138,,2015-01-24 19:00:00
139,56.5,2015-01-24 20:00:00
140,40.5,2015-01-24 21:00:00
141,47.6,2015-01-24 22:00:00
142,43.3,2015-01-24 23:00:00
143,39.5,2015-01-25 00:00:00
0,43.7,2015-01-25 01:00:00
1,39.7,2015-01-25 02:00:00
2,28.9,2015-01-25 03:00:00
3,28.9,2015-01-25 04:00:00
4,11.8,2015-01-25 05:00:00
5,9.7,2015-01-25 06:00:00
6,16.2,2015-01-25 07:00:00
7,22.9,2015-01-25 08:00:00
8,34.9,2015-01-25 09:00:00
9,34.3,2015-01-25 10:00:00
10,36.0,2015-01-25 11:00:00
11,39.7,2015-01-25 12:00:00
12,32.0,2015-01-25 13:00:00
13,30.2,2015-01-25 14:00:00
14,22.7,2015-01-25 15:00:00
15,26.3,2015-01-25 16:00:00
16,39.0,2015-01-25 17:00:00
17,64.3,2015-01-25 18:00:00
18,79.9,2015-01-25 19:00:00
19,85.6,2015-01-25 20:00:00
20,70.4,2015-01-25 21:00:00
21,71.9,2015-01-25 22:00:00
22,64.5,2015-01-25 23:00:00
23,65.1,2015-01-26 00:00:00
24,54.5,2015-01-26 01:00:00
25,49.5,2015-01-26 02:00:00
26,45.2,2015-01-26 03:00:00
27,42.7,2015-01-26 04:00:00
28,33.4,2015-01-26 05:00:00
29,29.8,2015-01-26 06:00:00
30,27.0,2015-01-26 07:00:00
31,34.8,2015-01-26 08:00:00
32,47.8,2015-01-26 09:00:00
33,55.5,2015-01-26 10:00:00
34,54.9,2015-01-26 11:00:00
35,,2015-01-26 12:00:00
36,,2015-01-26 13:00:00
37,,2015-01-26 14:00:00
38,,2015-01-26 15:00:00
39,,2015-01-26 16:00:00
40,,2015-01-26 17:00:00
41,,2015-01-26 18:00:00
42,66.2,2015-01-26 19:00:00
43,76.7,2015-01-26 20:00:00
44,67.6,2015-01-26 21:00:00
45,51.2,2015-01-26 22:00:00
46,51.4,2015-01-26 23:00:00
47,47.1,2015-01-27 00:00:00
48,55.0,2015-01-27 01:00:00
49,49.4,2015-01-27 02:00:00
50,57.8,2015-01-27 03:00:00
51,61.8,2015-01-27 04:00:00
52,39.1,2015-01-27 05:00:00
53,32.8,2015-01-27 06:00:00
54,31.9,2015-01-27 07:00:00
55,34.6,2015-01-27 08:00:00
56,49.5,2015-01-27 09:00:00
57,53.0,2015-01-27 10:00:00
58,69.5,2015-01-27 11:00:00
59,31.7,2015-01-27 12:00:00
60,31.3,2015-01-27 13:00:00
61,25.0,2015-01-27 14:00:00
62,27.2,2015-01-27 15:00:00
63,29.8,2015-01-27 16:00:00
64,29.5,2015-01-27 17:00:00
65,50.5,2015-01-27 18:00:00
66,92.3,2015-01-27 19:00:00
67,90.0,2015-01-27 20:00:00
68,67.0,2015-01-27 21:00:00
69,45.2,2015-01-27 22:00:00
70,45.2,2015-01-27 23:00:00
71,27.9,2015-01-28 00:00:00
72,43.2,2015-01-28 01:00:00
73,39.7,2015-01-28 02:00:00
74,36.8,2015-01-28 03:00:00
75,47.5,2015-01-28 04:00:00
76,23.7,2015-01-28 05:00:00
77,22.8,2015-01-28 06:00:00
78,26.0,2015-01-28 07:00:00
79,33.9,2015-01-28 08:00:00
80,29.6,2015-01-28 09:00:00
81,29.1,2015-01-28 10:00:00
82,32.8,2015-01-28 11:00:00
83,,2015-01-28 12:00:00
84,,2015-01-28 13:00:00
85,,2015-01-28 14:00:00
86,,2015-01-28 15:00:00
87,26.5,2015-01-28 16:00:00
88,46.1,2015-01-28 17:00:00
89,56.8,2015-01-28 18:00:00
90,75.5,2015-01-28 19:00:00
91,88.5,2015-01-28 20:00:00
92,88.4,2015-01-28 21:00:00
93,76.6,2015-01-28 22:00:00
94,66.9,2015-01-28 23:00:00
95,67.2,2015-01-29 00:00:00
96,68.7,2015-01-29 01:00:00
97,65.0,2015-01-29 02:00:00
98,60.0,2015-01-29 03:00:00
99,57.6,2015-01-29 04:00:00
100,51.8,2015-01-29 05:00:00
101,39.5,2015-01-29 06:00:00
102,45.4,2015-01-29 07:00:00
103,50.3,2015-01-29 08:00:00
104,80.7,2015-01-29 09:00:00
105,75.1,2015-01-29 10:00:00
106,,2015-01-29 11:00:00
107,,2015-01-29 12:00:00
108,31.2,2015-01-29 13:00:00
109,14.7,2015-01-29 14:00:00
110,14.2,2015-01-29 15:00:00
111,33.4,2015-01-29 16:00:00
112,29.4,2015-01-29 17:00:00
113,51.5,2015-01-29 18:00:00
114,112.9,2015-01-29 19:00:00
115,110.4,2015-01-29 20:00:00
116,96.8,2015-01-29 21:00:00
117,105.8,2015-01-29 22:00:00
118,85.3,2015-01-29 23:00:00
119,86.6,2015-01-30 00:00:00
120,76.4,2015-01-30 01:00:00
121,74.8,2015-01-30 02:00:00
122,84.0,2015-01-30 03:00:00
123,83.8,2015-01-30 04:00:00
124,68.8,2015-01-30 05:00:00
125,55.4,2015-01-30 06:00:00
126,55.7,2015-01-30 07:00:00
127,60.3,2015-01-30 08:00:00
128,61.2,2015-01-30 09:00:00
129,58.1,2015-01-30 10:00:00
130,48.1,2015-01-30 11:00:00
131,29.6,2015-01-30 12:00:00
132,23.8,2015-01-30 13:00:00
133,,2015-01-30 14:00:00
134,27.3,2015-01-30 15:00:00
135,11.7,2015-01-30 16:00:00
136,23.8,2015-01-30 17:00:00
137,64.9,2015-01-30 18:00:00
138,106.8,2015-01-30 19:00:00
139,99.6,2015-01-30 20:00:00
140,92.9,2015-01-30 21:00:00
141,88.9,2015-01-30 22:00:00
142,84.7,2015-01-30 23:00:00
143,80.8,2015-01-31 00:00:00
0,77.9,2015-01-31 01:00:00
1,79.2,2015-01-31 02:00:00
2,75.9,2015-01-31 03:00:00
3,73.2,2015-01-31 04:00:00
4,64.4,2015-01-31 05:00:00
5,59.9,2015-01-31 06:00:00
6,64.7,2015-01-31 07:00:00
7,64.7,2015-01-31 08:00:00
8,60.6,2015-01-31 09:00:00
9,,2015-01-31 10:00:00
10,49.3,2015-01-31 11:00:00
11,42.8,2015-01-31 12:00:00
12,18.5,2015-01-31 13:00:00
13,29.8,2015-01-31 14:00:00
14,16.5,2015-01-31 15:00:00
15,27.2,2015-01-31 16:00:00
16,39.8,2015-01-31 17:00:00
17,98.3,2015-01-31 18:00:00
18,110.9,2015-01-31 19:00:00
19,110.7,2015-01-31 20:00:00
20,107.3,2015-01-31 21:00:00
21,92.0,2015-01-31 22:00:00
22,69.5,2015-01-31 23:00:00
23,83.6,2015-02-01 00:00:00
24,57.9,2015-02-01 01:00:00
25,51.6,2015-02-01 02:00:00
26,29.5,2015-02-01 03:00:00
27,16.5,2015-02-01 04:00:00
28,15.7,2015-02-01 05:00:00
29,14.4,2015-02-01 06:00:00
30,13.9,2015-02-01 07:00:00
31,33.8,2015-02-01 08:00:00
32,106.1,2015-02-01 09:00:00
33,83.4,2015-02-01 10:00:00
34,20.3,2015-02-01 11:00:00
